labels	dialog_state	sent	utterance	context	Emoberta_softmax	VAD_personality	dialog_state_sum
0	[0, 0, 0]	 I got no sleep last night!  Why?  My grandmother has this new boyfriend, and they're both kind of insecure in bed. Oh, and deaf. So they're constantly, like, having to reassure each other that they're having a good time. You have no idea how loud they are!	<pad>	 I got no sleep last night! Why? My grandmother has this new boyfriend, and they're both kind of insecure in bed. Oh, and deaf. So they're constantly, like, having to reassure each other that they're having a good time. You have no idea how loud they are!	[[0.010733531787991524, 0.045537564903497696, 0.06178373470902443, 0.5514459013938904, 0.0959891751408577, 0.17336231470108032, 0.0611477792263031], [0.42481088638305664, 0.02319258078932762, 0.3233221173286438, 0.17165514826774597, 0.04229440912604332, 0.00273330369964242, 0.01199156604707241], [0.19510602951049805, 0.10881765931844711, 0.06706799566745758, 0.034320663660764694, 0.08389203995466232, 0.4584675431251526, 0.05232807248830795]]	[0.5298186666666667, 0.34740933333333335, 0.5789080000000001, 0.1326005066666667, 0.029233866666666664]	0
1	[0, 1]	 I don't know what else to say.  Well that works out good, because I'm not listening.	 Well that works out good, because I'm not listening.	 I don't know what else to say.	[[0.12876063585281372, 0.009486619383096695, 0.0013952315784990788, 0.03141389042139053, 0.8214226365089417, 0.0015140149043872952, 0.006006862502545118], [0.4633672535419464, 0.062030479311943054, 0.0016537781339138746, 0.4289283752441406, 0.01803996041417122, 0.02380862459540367, 0.0021714663598686457]]	[0.43746173913043473, 0.3234173913043479, 0.5945547826086958, 0.1913950173913045, 0.023945521739130393]	1
1	[0]	 Hey, look Joey, I'm just saying if you need something to hold you over, I can get you a job right here as an entry level processor.	<pad>	 Hey, look Joey, I'm just saying if you need something to hold you over, I can get you a job right here as an entry level processor.	[[0.9708302021026611, 0.0041551003232598305, 0.00022535737662110478, 0.0122557757422328, 0.009110790677368641, 0.002335408004000783, 0.0010874513536691666]]	[0.501115, 0.35868999999999995, 0.62735, 0.18403705, 0.03451524999999994]	0
0	[1, 0, 1]	 I need more swordfish. (to one of the assistant chefs) Can you get me some more swordfish?  I don't speak English.  You did a minute ago!	 I need more swordfish. (to one of the assistant chefs) Can you get me some more swordfish? You did a minute ago!	 I don't speak English.	[[0.9356590509414673, 0.04124138131737709, 0.0008042529807426035, 0.01614971086382866, 0.00291174347512424, 0.001202729414217174, 0.002031294396147132], [0.8936848640441895, 0.014060841873288155, 0.0018921326845884323, 0.06946351379156113, 0.01604902185499668, 0.0016637141816318035, 0.0031857031863182783], [0.049789052456617355, 0.06562642753124237, 0.061865031719207764, 0.8061280250549316, 0.010189110413193703, 0.00228017452172935, 0.0041221193969249725]]	[0.4785587234042553, 0.33489063829787236, 0.5856510638297873, 0.16457370638297875, 0.028244489361702152]	2
0	[0, 0]	 Why are you screaming and hugging?  Because we won our apartment back!	<pad>	 Why are you screaming and hugging? Because we won our apartment back!	[[0.01909150369465351, 0.052333686500787735, 0.8597216010093689, 0.04457824304699898, 0.013094194233417511, 0.0023502761032432318, 0.008830439299345016], [0.011989457532763481, 0.9728614687919617, 0.004337277263402939, 0.007555845659226179, 0.0017486263532191515, 0.0005375725449994206, 0.000969819666352123]]	[0.47109357142857133, 0.3677257142857143, 0.6529928571428572, 0.22280197857142864, 0.047107750000000004]	0
1	[0, 0, 0, 0]	 I can't believe two cows made the ultimate sacrifice so you guys could watch TV with your feet up.  Well they were chair-shaped cows. They never would have survived in the wild.  This screen is amazing, I mean Dick Van Dyke is practically life-size.  Woah!	<pad>	 I can't believe two cows made the ultimate sacrifice so you guys could watch TV with your feet up. Well they were chair-shaped cows. They never would have survived in the wild. This screen is amazing, I mean Dick Van Dyke is practically life-size. Woah!	[[0.03495550528168678, 0.15922656655311584, 0.1571948379278183, 0.19137637317180634, 0.2491491287946701, 0.19991779327392578, 0.008179748430848122], [0.39966046810150146, 0.2540836036205292, 0.02063581347465515, 0.04357384145259857, 0.06596332788467407, 0.2053067982196808, 0.01077612116932869], [0.11731748282909393, 0.7324889898300171, 0.10971464216709137, 0.017012661322951317, 0.007958014495670795, 0.012145886197686195, 0.0033623629715293646], [0.012289118021726608, 0.11930236965417862, 0.6389694809913635, 0.17414098978042603, 0.023013606667518616, 0.022794382646679878, 0.009490090422332287]]	[0.5284227272727273, 0.3651181818181818, 0.6235545454545455, 0.1667723181818182, 0.034797954545454424]	0
1	[0]	 You can not do this.	<pad>	 You can not do this.	[[0.08357878029346466, 0.01498950645327568, 0.007978769950568676, 0.28449273109436035, 0.4715171158313751, 0.011020283214747906, 0.1264229118824005]]	[0.517779, 0.35257800000000006, 0.602218, 0.1560259300000001, 0.030751649999999964]	0
0	[0]	 Monica, I'm tellin' you, this guy is perfect for you.	<pad>	 Monica, I'm tellin' you, this guy is perfect for you.	[[0.7169124484062195, 0.25175097584724426, 0.005305017810314894, 0.01702643744647503, 0.0038625590968877077, 0.003250921843573451, 0.0018916464177891612]]	[0.43476875, 0.323425, 0.57518125, 0.18264881250000004, 0.033394062500000044]	0
0	[0, 0, 0, 0, 0]	 Monica, if you get five cool points, you get to make somebody take off one item of clothing. It hasn't happened yet, but we're all very excited.  Okay, come on! (blows on the dice) Daddy needs a new pair of electromagnetic microscopes for the Prehistoric Forensics Department! (They all look at him, and he shuts up and rolls the dice.) (he moves his piece) Okay. (reading a card) Take Pinky Tuscadero up to Inspiration Point, collect three cool points!! Yeah! Which gives me five, and let's see who is gonna lose their clothes. Ummmm, I think I pick our strip poker sponsor Mr. Joey Tribianni.  Woo-hooooo!!!!  All right, relax. It's just a shoe.  Wooooo!!!!	<pad>	 Monica, if you get five cool points, you get to make somebody take off one item of clothing. It hasn't happened yet, but we're all very excited. Okay, come on! (blows on the dice) Daddy needs a new pair of electromagnetic microscopes for the Prehistoric Forensics Department! (They all look at him, and he shuts up and rolls the dice.) (he moves his piece) Okay. (reading a card) Take Pinky Tuscadero up to Inspiration Point, collect three cool points!! Yeah! Which gives me five, and let's see who is gonna lose their clothes. Ummmm, I think I pick our strip poker sponsor Mr. Joey Tribianni. Woo-hooooo!!!! All right, relax. It's just a shoe. Wooooo!!!!	[[0.19071055948734283, 0.7951021194458008, 0.0022661485709249973, 0.006211338564753532, 0.001385215437039733, 0.0021331124007701874, 0.002191356150433421], [0.08289051055908203, 0.8946713805198669, 0.004183446057140827, 0.01379146333783865, 0.0013617664808407426, 0.0017292068805545568, 0.0013723245356231928], [0.019152425229549408, 0.8017854690551758, 0.12304195761680603, 0.040612272918224335, 0.004261707421392202, 0.002549372846260667, 0.008596796542406082], [0.932125449180603, 0.027553731575608253, 0.002011090749874711, 0.01662852056324482, 0.010505765676498413, 0.005628486629575491, 0.005546994041651487], [0.007291963789612055, 0.7506275773048401, 0.2140769511461258, 0.020596908405423164, 0.0029031955637037754, 0.0014673381811007857, 0.0030360131058841944]]	[0.5103667441860468, 0.367799069767442, 0.6364600000000001, 0.1873333930232558, 0.039663011627906974]	0
0	[0, 0, 0]	 Ya know, in crazy world, that means you're married.  This wasn't addressed to Days of Our Lives, this is, this came to your apartment. There's no stamp on it, this woman was in our building.  Oh my god, I got my very own stalker. [Ross enters with a suitcase]	<pad>	 Ya know, in crazy world, that means you're married. This wasn't addressed to Days of Our Lives, this is, this came to your apartment. There's no stamp on it, this woman was in our building. Oh my god, I got my very own stalker. [Ross enters with a suitcase]	[[0.018499940633773804, 0.7058286070823669, 0.21432802081108093, 0.04016387462615967, 0.011350915767252445, 0.0038696948904544115, 0.005958948750048876], [0.686735212802887, 0.027943074703216553, 0.02791479043662548, 0.21708498895168304, 0.005931521765887737, 0.006695365533232689, 0.027694979682564735], [0.016327813267707825, 0.12306219339370728, 0.679471492767334, 0.047848500311374664, 0.033960793167352676, 0.025861134752631187, 0.07346808910369873]]	[0.5444463636363635, 0.3943872727272727, 0.6905227272727272, 0.20716633636363638, 0.04008350000000005]	0
0	[0]	 So who's idea was it to put everybody in the diner on skates?	<pad>	 So who's idea was it to put everybody in the diner on skates?	[[0.5796120166778564, 0.1712670773267746, 0.17197845876216888, 0.05326082184910774, 0.00835683848708868, 0.010663721710443497, 0.004861014429479837]]	[0.6115233333333333, 0.44297333333333333, 0.7725333333333333, 0.23101730000000004, 0.04634983333333331]	0
0	[0]	 Y'know you, really didn't have to take me to the airport.	<pad>	 Y'know you, really didn't have to take me to the airport.	[[0.4844118654727936, 0.25938907265663147, 0.0026884807739406824, 0.024066371843218803, 0.22257690131664276, 0.003753360826522112, 0.003113868646323681]]	[0.5119747058823528, 0.34337882352941174, 0.5649317647058822, 0.13499187647058822, 0.03644232352941179]	0
0	[0, 0]	 Who is also in charge of purchasing.  Newly appointed head lunch chef who is also in charge of purchasing--	<pad>	 Who is also in charge of purchasing. Newly appointed head lunch chef who is also in charge of purchasing--	[[0.9697429537773132, 0.005236092489212751, 0.0007193542551249266, 0.018482239916920662, 0.003937688190490007, 0.0011341081699356437, 0.0007475658203475177], [0.9454852342605591, 0.021325401961803436, 0.0005152788944542408, 0.026200078427791595, 0.003570839762687683, 0.0019221220863983035, 0.0009810420451685786]]	[0.4652066666666666, 0.3015133333333333, 0.51003, 0.11559846666666668, 0.02004566666666663]	0
1	[0, 0]	 We took our apartment back!! (Slams the door shut.)  (opening the door) I had nothing to do with it. (Closes the door.) (Opens the door.) Okay, it was my idea, but I don't feel good about it.	<pad>	 We took our apartment back!! (Slams the door shut.) (opening the door) I had nothing to do with it. (Closes the door.) (Opens the door.) Okay, it was my idea, but I don't feel good about it.	[[0.0035103033296763897, 0.02303684689104557, 0.0032665859907865524, 0.95103520154953, 0.005280068144202232, 0.011696024797856808, 0.0021749043371528387], [0.006407879292964935, 0.0026948193553835154, 0.00023874604084994644, 0.9293692708015442, 0.05423378944396973, 0.004780616611242294, 0.0022749328054487705]]	[0.546212, 0.402288, 0.7229920000000001, 0.22764604000000002, 0.03621019999999997]	0
1	[0, 0, 0, 0, 0, 1]	 I picked her! Oh thank God you want her! Ooh!  Wow! Why do you want to get rid of her so badly?  Because she exchanges every gift she ever gets, it's like impossible to get her something she likes. Come on, let's trade!  Oh that's not true! That's not true! I got her that backpack and she loved it! I remember how much she was crying the day when that big dog ran off with it... (notices the look on Monica and Phoebe's faces.) Oh, there was no big dog. All right this sucks! I already got her this briefcase, and I had R.G. put on it... (Phoebe looks confused.) Her initials...  Ohh.  Well, maybe you could give to somebody else. Ooh, like Ross Geller.	 Well, maybe you could give to somebody else. Ooh, like Ross Geller.	 I picked her! Oh thank God you want her! Ooh! Wow! Why do you want to get rid of her so badly? Because she exchanges every gift she ever gets, it's like impossible to get her something she likes. Come on, let's trade! Oh that's not true! That's not true! I got her that backpack and she loved it! I remember how much she was crying the day when that big dog ran off with it... (notices the look on Monica and Phoebe's faces.) Oh, there was no big dog. All right this sucks! I already got her this briefcase, and I had R.G. put on it... (Phoebe looks confused.) Her initials... Ohh.	[[0.004188812803477049, 0.90785151720047, 0.06637954711914062, 0.011217998340725899, 0.005938308779150248, 0.00108425528742373, 0.003339566523209214], [0.01782904379069805, 0.020807700231671333, 0.8276911377906799, 0.08653111755847931, 0.03563649207353592, 0.005121905356645584, 0.006382638588547707], [0.5759578943252563, 0.3032190501689911, 0.00473322719335556, 0.04483424127101898, 0.038875266909599304, 0.02443731389939785, 0.00794295221567154], [0.020149530842900276, 0.23137062788009644, 0.012935030274093151, 0.05743633583188057, 0.6619843244552612, 0.008524229750037193, 0.007599964737892151], [0.8903752565383911, 0.01605728268623352, 0.0009794561192393303, 0.022040942683815956, 0.0637713372707367, 0.005215520039200783, 0.0015601710183545947], [0.969333827495575, 0.00822835136204958, 0.0004762635799124837, 0.009812085889279842, 0.0092764962464571, 0.0019180448725819588, 0.0009548485977575183]]	[0.4541773529411764, 0.3400105882352941, 0.6048708823529412, 0.19406794411764713, 0.03610560294117643]	1
0	[0, 1, 0]	 See, didn't I tell ya these pillows would be a good idea?  Oh God, here we go. For the first time in my life I'm gonna say 'Hi birthfather'.  We love you, we're here for you.	 Oh God, here we go. For the first time in my life I'm gonna say 'Hi birthfather'.	 See, didn't I tell ya these pillows would be a good idea? We love you, we're here for you.	[[0.31977301836013794, 0.6378133296966553, 0.013773518614470959, 0.017883382737636566, 0.004937608726322651, 0.0034015458077192307, 0.002417587675154209], [0.16466547548770905, 0.5639656782150269, 0.06674197316169739, 0.026630936190485954, 0.11775830388069153, 0.008248679339885712, 0.05198894068598747], [0.3424965739250183, 0.019499048590660095, 0.00321376184001565, 0.03033953346312046, 0.5868703126907349, 0.004609592258930206, 0.01297114510089159]]	[0.4673141666666667, 0.3384111111111111, 0.6122938888888888, 0.18845410277777772, 0.025737458333333296]	1
1	[0, 0]	 There is a little child inside this man!  Yes, the doctors say if they remove it, he'll die.	<pad>	 There is a little child inside this man! Yes, the doctors say if they remove it, he'll die.	[[0.02403748594224453, 0.3697000741958618, 0.49269747734069824, 0.08053983747959137, 0.01612088829278946, 0.010839971713721752, 0.006064242217689753], [0.237799733877182, 0.016906939446926117, 0.006201949901878834, 0.06612039357423782, 0.5884311199188232, 0.0061474512331187725, 0.07839244604110718]]	[0.5529249999999999, 0.40125666666666665, 0.6958716666666667, 0.20780975000000007, 0.04406375000000001]	0
0	[0]	 Mmm, looking good. Ok, cider's mulling, turkey's turking, yams are yamming. (notices Ross is depressed) What?	<pad>	 Mmm, looking good. Ok, cider's mulling, turkey's turking, yams are yamming. (notices Ross is depressed) What?	[[0.7788486480712891, 0.1309431493282318, 0.027756066992878914, 0.016085084527730942, 0.03244975954294205, 0.008063077926635742, 0.0058542219921946526]]	[0.5290762499999999, 0.352105, 0.5887199999999999, 0.14080733750000005, 0.03173043749999993]	0
1	[1, 0, 0]	 Hey, you guys are still gonna come visit me, right?  Oh yeah, you got the big TV. We'll be over there all the time. . . [Chandler gives him a look] except when we are here.  I know you're just moving uptown but I'm really gonna miss you.	 Hey, you guys are still gonna come visit me, right?	 Oh yeah, you got the big TV. We'll be over there all the time. . . [Chandler gives him a look] except when we are here. I know you're just moving uptown but I'm really gonna miss you.	[[0.4028092324733734, 0.3407409191131592, 0.02809954434633255, 0.015342861413955688, 0.18840903043746948, 0.001968087861314416, 0.022630345076322556], [0.9166510105133057, 0.06201326847076416, 0.0005114116356708109, 0.011164405383169651, 0.006901200860738754, 0.0020451354794204235, 0.000713552872184664], [0.03544025868177414, 0.04004678502678871, 0.002199509646743536, 0.008974606171250343, 0.906939685344696, 0.0018596249865368009, 0.0045395721681416035]]	[0.521514347826087, 0.3596095652173913, 0.6012795652173912, 0.15652069999999996, 0.03947089130434778]	1
