labels	dialog_state	sent	utterance	context	Emoberta_softmax	VAD_personality	dialog_state_sum
0	[0, 0, 1, 0, 0, 1]	 Ooh, ooh, ooh, ooh, ooh. Ugly Naked Guy is decorating his tree. Oh my God, you should see the size of his Christmas Balls. [Chandler and Joey enter.]  Hey.  Hey.  Hey.  Hey, how much did you guys tip the super this year?  Yeah, we were gonna give fifty, but if you guys gave more, we don't wanna look bad.	 Hey. Yeah, we were gonna give fifty, but if you guys gave more, we don't wanna look bad.	 Ooh, ooh, ooh, ooh, ooh. Ugly Naked Guy is decorating his tree. Oh my God, you should see the size of his Christmas Balls. [Chandler and Joey enter.] Hey. Hey. Hey, how much did you guys tip the super this year?	[[0.03980785980820656, 0.5627715587615967, 0.3140386939048767, 0.017857301980257034, 0.012555256485939026, 0.039583321660757065, 0.013386002741754055], [0.9750380516052246, 0.006097603589296341, 0.000790140125900507, 0.011862053535878658, 0.005280597601085901, 0.0005459849489852786, 0.0003855136164929718], [0.9750380516052246, 0.006097603589296341, 0.000790140125900507, 0.011862053535878658, 0.005280597601085901, 0.0005459849489852786, 0.0003855136164929718], [0.9750380516052246, 0.006097603589296341, 0.000790140125900507, 0.011862053535878658, 0.005280597601085901, 0.0005459849489852786, 0.0003855136164929718], [0.9791361689567566, 0.010750604793429375, 0.0033925750758498907, 0.002240447560325265, 0.002650368260219693, 0.0011230063391849399, 0.0007068575941957533], [0.9350873827934265, 0.0467962846159935, 0.0016626778524369001, 0.004431404173374176, 0.0057613784447312355, 0.0032392211724072695, 0.0030216872692108154]]	[0.4751786666666667, 0.341644, 0.5893373333333334, 0.17225037333333335, 0.03723786666666662]	2
0	[0, 1, 0]	 Alright, alright, alright...  Here. I need to borrow some moisturizer.  For what?	 Here. I need to borrow some moisturizer.	 Alright, alright, alright... For what?	[[0.8454917669296265, 0.021538391709327698, 0.001623367192223668, 0.10399752855300903, 0.02017662674188614, 0.0017854961333796382, 0.005386834032833576], [0.9793060421943665, 0.010888755321502686, 0.0008106108871288598, 0.0034488982055336237, 0.0032661498989909887, 0.0011734094005078077, 0.0011061156401410699], [0.603131890296936, 0.089633509516716, 0.13056905567646027, 0.14738456904888153, 0.017801666632294655, 0.0015563120832666755, 0.009923017583787441]]	[0.5501809999999998, 0.34852, 0.563148, 0.11082827000000009, 0.029982350000000046]	1
1	[0, 0, 0, 0]	 Neil Sedaka wears them.  [to Phoebe] I hear you can get people out of here.  Rachel, you didn't tell me your boyfriend smoked.  Yeah, like a chimney.	<pad>	 Neil Sedaka wears them. [to Phoebe] I hear you can get people out of here. Rachel, you didn't tell me your boyfriend smoked. Yeah, like a chimney.	[[0.9540386199951172, 0.01879682019352913, 0.0011959712719544768, 0.013405111618340015, 0.007916256785392761, 0.003451647935435176, 0.0011955618392676115], [0.887764573097229, 0.019196394830942154, 0.004798689857125282, 0.008961337618529797, 0.029092809185385704, 0.0008234898559749126, 0.049362849444150925], [0.17371778190135956, 0.05951528996229172, 0.7240591049194336, 0.01605028659105301, 0.012762540020048618, 0.0045729284174740314, 0.009322046302258968], [0.958056628704071, 0.024524269625544548, 0.0007246678578667343, 0.009936469607055187, 0.0036735115572810173, 0.0021366430446505547, 0.000947834923863411]]	[0.417838, 0.267964, 0.45412199999999997, 0.10023146, 0.01579929999999996]	0
1	[0, 0, 0, 0, 0]	 Mmm, looking good. Ok, cider's mulling, turkey's turking, yams are yamming. (notices Ross is depressed) What?  I don't know. It's just not the same without Mom in the kitchen.  All right, that's it. You know what? Just get out of my way and stop moping.  That's closer.  I got the tickets! I got the tickets! Five hours from now, shoop, shoop, shoop.	<pad>	 Mmm, looking good. Ok, cider's mulling, turkey's turking, yams are yamming. (notices Ross is depressed) What? I don't know. It's just not the same without Mom in the kitchen. All right, that's it. You know what? Just get out of my way and stop moping. That's closer. I got the tickets! I got the tickets! Five hours from now, shoop, shoop, shoop.	[[0.7788486480712891, 0.1309431493282318, 0.027756066992878914, 0.016085084527730942, 0.03244975954294205, 0.008063077926635742, 0.0058542219921946526], [0.1164771020412445, 0.08223439753055573, 0.0008816822664812207, 0.02456427924335003, 0.7692330479621887, 0.002788764424622059, 0.0038206239696592093], [0.005341177340596914, 0.0026231168303638697, 0.00035677614505402744, 0.9726595282554626, 0.005198622588068247, 0.012705176137387753, 0.0011155670508742332], [0.9707956314086914, 0.009442487731575966, 0.0006857084226794541, 0.015130525454878807, 0.0027947048656642437, 0.0008306541130878031, 0.00032028998248279095], [0.00510411849245429, 0.9590588808059692, 0.02134501375257969, 0.0069930595345795155, 0.003073063213378191, 0.0006038762512616813, 0.003821995109319687]]	[0.5212218181818181, 0.3688290909090909, 0.6396054545454545, 0.18224407272727275, 0.03564400000000001]	0
0	[1, 0, 1, 0]	 [to Rachel] I'm sorry it didn't work out between you and me, [to Monica] or you and me. Drew was very disappointed.  OK, well, bye. [kisses him]  Goodbye.  Well, bye for me too. [kisses him]	 [to Rachel] I'm sorry it didn't work out between you and me, [to Monica] or you and me. Drew was very disappointed. Goodbye.	 OK, well, bye. [kisses him] Well, bye for me too. [kisses him]	[[0.19179962575435638, 0.02738209255039692, 0.001559704658575356, 0.018652964383363724, 0.7548395991325378, 0.0022752468939870596, 0.003490753471851349], [0.37638890743255615, 0.5870511531829834, 0.0023661251179873943, 0.009697911329567432, 0.022135024890303612, 0.0010200503747910261, 0.0013408648082986474], [0.9699914455413818, 0.006852162070572376, 0.0009763803682290018, 0.015158941969275475, 0.006006923969835043, 0.0005798181518912315, 0.0004344609333202243], [0.4388081729412079, 0.4792957305908203, 0.00368849141523242, 0.018608124926686287, 0.055902134627103806, 0.0014065656578168273, 0.0022907485254108906]]	[0.39350999999999997, 0.28524, 0.51241, 0.15709312857142863, 0.023437071428571377]	2
1	[0, 0, 0, 0, 0, 1, 0, 0, 1]	 This sucks, I was just up by that much!  Are we playing football or what? Come on you hairy-backed Marries.  We have to do this. We are playing for women everywhere. Okay, just think about every lousy date that you ever had, okay, every guy who kept on the TV while you're making out...  Oh my God! You dated someone with a glass eye too?!  Come on, okay, come on this is for all womankind. Let's kill 'um!  Yeah!!! Kill 'um!!!  All right, no, well I want to kill them to, but their boys, y'know how are we gonna beat three boys?  All right, we still have a minute and a half to go, and we're down by two points. Two points.... (she gets interrupted by the guys, who are doing a slow-motion high five.) Phoebe you do a button-hook again. Rachel, you go long.  No! Come on! Don't make me go long. Use me. They never cover me.	 Yeah!!! Kill 'um!!! No! Come on! Don't make me go long. Use me. They never cover me.	 This sucks, I was just up by that much! Are we playing football or what? Come on you hairy-backed Marries. We have to do this. We are playing for women everywhere. Okay, just think about every lousy date that you ever had, okay, every guy who kept on the TV while you're making out... Oh my God! You dated someone with a glass eye too?! Come on, okay, come on this is for all womankind. Let's kill 'um! All right, no, well I want to kill them to, but their boys, y'know how are we gonna beat three boys? All right, we still have a minute and a half to go, and we're down by two points. Two points.... (she gets interrupted by the guys, who are doing a slow-motion high five.) Phoebe you do a button-hook again. Rachel, you go long.	[[0.004375549033284187, 0.24895834922790527, 0.264897882938385, 0.17422714829444885, 0.25488635897636414, 0.020330248400568962, 0.032324470579624176], [0.06991417706012726, 0.8753610849380493, 0.006981037091463804, 0.03965146839618683, 0.003324819030240178, 0.002980664139613509, 0.0017868547001853585], [0.5934267640113831, 0.2801264524459839, 0.002364138141274452, 0.07807696610689163, 0.01253762561827898, 0.026223910972476006, 0.007244165986776352], [0.0018675001338124275, 0.004509779624640942, 0.9631434679031372, 0.008737548254430294, 0.007506145630031824, 0.01069679856300354, 0.00353862252086401], [0.0786714106798172, 0.7394654750823975, 0.004210029728710651, 0.14800488948822021, 0.004271403886377811, 0.01666092872619629, 0.008715962059795856], [0.027661390602588654, 0.08540646731853485, 0.006631169002503157, 0.7655114531517029, 0.013609986752271652, 0.07533775269985199, 0.025841722264885902], [0.44511234760284424, 0.07798859477043152, 0.006552465260028839, 0.08805160224437714, 0.07170256972312927, 0.17271330952644348, 0.13787907361984253], [0.9015113115310669, 0.07964582741260529, 0.001392268924973905, 0.009589236229658127, 0.0033700268249958754, 0.0015501014422625303, 0.0029412698931992054], [0.05076581984758377, 0.08864887803792953, 0.015006654895842075, 0.050238482654094696, 0.4468061327934265, 0.009295369498431683, 0.3392386734485626]]	[0.4334700000000001, 0.3257565517241379, 0.5892144827586207, 0.1923476586206896, 0.030997603448275846]	2
1	[0, 0, 0, 0]	 I went back to Riffs. I think Ursula likes me. All I ordered was coffee, she brought me a tuna meltt and four plates of curly fries.  Score.  She is so hot!  Yeah, listen. Okay, before you do anything Joey-like, you might wanna run it by err... (he indicates Phoebe, who is helping Ross understand the remote control.)	<pad>	 I went back to Riffs. I think Ursula likes me. All I ordered was coffee, she brought me a tuna meltt and four plates of curly fries. Score. She is so hot! Yeah, listen. Okay, before you do anything Joey-like, you might wanna run it by err... (he indicates Phoebe, who is helping Ross understand the remote control.)	[[0.27000892162323, 0.5995349287986755, 0.0030110375955700874, 0.0883432999253273, 0.02725142240524292, 0.008894356898963451, 0.002955924952402711], [0.9728266000747681, 0.006494496949017048, 0.000921008875593543, 0.013467315584421158, 0.005299446173012257, 0.0005754175363108516, 0.0004155615752097219], [0.023885412141680717, 0.3079374432563782, 0.5079969763755798, 0.08799368888139725, 0.013021409511566162, 0.04480534791946411, 0.014359744265675545], [0.9854878783226013, 0.006112605333328247, 0.0005173711106181145, 0.0027235294692218304, 0.0020102434791624546, 0.0012547054793685675, 0.001893754000775516]]	[0.42863666666666667, 0.29231333333333337, 0.5232366666666667, 0.1428532333333334, 0.015316166666666686]	0
1	[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]	 You come out there, you're a dead man.  Good luck, man.  Thanks. (Joey hugs him) OK.  OK. (Ross goes out on the balcony to talk to Rachel)  Hey, where are you going?  Outside.  You can't go out there.  Why not?  Because of... the reason.  And that would be?  I, um, can't tell you.	 Outside. Why not? And that would be?	 You come out there, you're a dead man. Good luck, man. Thanks. (Joey hugs him) OK. OK. (Ross goes out on the balcony to talk to Rachel) Hey, where are you going? You can't go out there. Because of... the reason. I, um, can't tell you.	[[0.5990045070648193, 0.02984471246600151, 0.004046408925205469, 0.23730631172657013, 0.039510466158390045, 0.044186003506183624, 0.046101655811071396], [0.7765595316886902, 0.13659416139125824, 0.001243583974428475, 0.023004725575447083, 0.05885791406035423, 0.0023206311743706465, 0.0014195248950272799], [0.3932284414768219, 0.552154541015625, 0.003320439253002405, 0.015798494219779968, 0.03249359875917435, 0.001057452172972262, 0.0019470270490273833], [0.97281813621521, 0.005536383483558893, 0.0005989647470414639, 0.009508597664535046, 0.010116662830114365, 0.0006278275395743549, 0.0007932897424325347], [0.9100816249847412, 0.030837269499897957, 0.04134320840239525, 0.009620731696486473, 0.0046786954626441, 0.0006703682593069971, 0.0027680767234414816], [0.9712355136871338, 0.006665556691586971, 0.0009382168063893914, 0.015091507695615292, 0.005080969072878361, 0.0005611398373730481, 0.00042702702921815217], [0.5296472907066345, 0.06985161453485489, 0.00602605938911438, 0.18210925161838531, 0.045729078352451324, 0.014766126871109009, 0.15187063813209534], [0.3793770968914032, 0.01568189635872841, 0.059378981590270996, 0.5025988817214966, 0.03733481466770172, 0.001704638241790235, 0.003923702985048294], [0.7527209520339966, 0.01756093092262745, 0.00512790959328413, 0.1130668967962265, 0.09999318420886993, 0.003987458534538746, 0.0075427088886499405], [0.9008190631866455, 0.02345905266702175, 0.023341357707977295, 0.040554169565439224, 0.00908657256513834, 0.000486888486193493, 0.0022529992274940014], [0.8603323698043823, 0.039409082382917404, 0.0030659115873277187, 0.013259315863251686, 0.047027572989463806, 0.002668915083631873, 0.034236811101436615]]	[0.5428999999999999, 0.38435555555555556, 0.6774388888888889, 0.19604300000000005, 0.03249833333333335]	3
1	[0, 1, 0, 0, 0, 1, 0]	 OK Rach, which, which lily? This lily or that lily?  Well I. . .  I like this lily. It's more open, ya know, and that's like my mom. She had a more open, giving spirit. Ooh, Foghorn Leghorn, ooh.  Alright, blonde girl, you're in room two, not so blonde girl, you're with me.  Here we go.  [reluctantly] Uh-huh.  You're not going?	 Well I. . . [reluctantly] Uh-huh.	 OK Rach, which, which lily? This lily or that lily? I like this lily. It's more open, ya know, and that's like my mom. She had a more open, giving spirit. Ooh, Foghorn Leghorn, ooh. Alright, blonde girl, you're in room two, not so blonde girl, you're with me. Here we go. You're not going?	[[0.7205299139022827, 0.25214341282844543, 0.005146034527570009, 0.016194889321923256, 0.002790560945868492, 0.0009646261460147798, 0.0022306928876787424], [0.8814366459846497, 0.04066949337720871, 0.002351462608203292, 0.04717235639691353, 0.02433890476822853, 0.0005332035361789167, 0.003497936762869358], [0.078147292137146, 0.8732050657272339, 0.0014462067047134042, 0.0076096258126199245, 0.0368502140045166, 0.001611859886907041, 0.0011296039447188377], [0.9803822040557861, 0.008839964866638184, 0.0009272732422687113, 0.005609570536762476, 0.0007153350743465126, 0.0017838291823863983, 0.001741835498251021], [0.9761836528778076, 0.011440045200288296, 0.0005872303154319525, 0.007199309766292572, 0.0031769857741892338, 0.0007568983128294349, 0.0006558797904290259], [0.8579191565513611, 0.07016291469335556, 0.0025256231892853975, 0.030914561823010445, 0.032579485327005386, 0.0018080990994349122, 0.004090310074388981], [0.04451407119631767, 0.03333660215139389, 0.8197704553604126, 0.03681585192680359, 0.05287903919816017, 0.0028836550191044807, 0.009800258092582226]]	[0.51651, 0.3779, 0.64828, 0.1947017, 0.0461685]	2
0	[0, 1, 0]	 Mail call, Rachel Green, bunk seven.  Thank you. (Examines it) Oh, cool! Free sample of coffee!  Oh good! 'Cause where else would we get any?	 Thank you. (Examines it) Oh, cool! Free sample of coffee!	 Mail call, Rachel Green, bunk seven. Oh good! 'Cause where else would we get any?	[[0.978431761264801, 0.006925275083631277, 0.0009313453920185566, 0.011251362971961498, 0.0006746582803316414, 0.0009593666181899607, 0.0008262972696684301], [0.06416402757167816, 0.9073958396911621, 0.009669583290815353, 0.015917319804430008, 0.001133413752540946, 0.000746868725400418, 0.0009729180601425469], [0.07377070933580399, 0.8645836114883423, 0.03035688027739525, 0.01808740757405758, 0.005546743515878916, 0.0010643695713952184, 0.006590251345187426]]	[0.5989975000000001, 0.43643, 0.7479118749999999, 0.2227558249999999, 0.05272224999999997]	1
